28-12 13:13:22,0.0,0.0,100.0,0.0,0.0,0.0,1143812096.0,27189248.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:23,0.0,0.500,99.500,0.0,0.0,0.0,1143803904.0,27197440.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:24,0.0,0.0,100.0,0.0,0.0,0.0,1143803904.0,27197440.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:25,0.0,0.0,100.0,0.0,0.0,0.0,1143803904.0,27197440.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:26,0.0,0.0,100.0,0.0,0.0,0.0,1143803904.0,27197440.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:27,0.0,0.0,100.0,0.0,0.0,0.0,1143803904.0,27197440.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:28,0.500,0.0,99.500,0.0,0.0,0.0,1143803904.0,27205632.0,830599168.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:29,0.0,0.0,100.0,0.0,0.0,0.0,1143795712.0,27205632.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:30,0.0,0.0,100.0,0.0,0.0,0.0,1143791616.0,27205632.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:31,0.0,0.500,99.500,0.0,0.0,0.0,1143791616.0,27205632.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:32,0.0,0.0,100.0,0.0,0.0,0.0,1143791616.0,27205632.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:33,0.0,0.0,100.0,0.0,0.0,0.0,1143791616.0,27213824.0,830603264.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:34,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27213824.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:35,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27213824.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:36,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27213824.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:37,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27213824.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:38,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27217920.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:39,0.0,0.503,99.497,0.0,0.0,0.0,1143779328.0,27217920.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:40,0.0,0.0,100.0,0.0,0.0,0.0,1143779328.0,27217920.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:41,0.503,0.0,99.497,0.0,0.0,0.0,1143779328.0,27217920.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:42,0.0,0.503,99.497,0.0,0.0,0.0,1143779328.0,27217920.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:43,0.0,0.0,100.0,0.0,0.0,0.0,1143779328.0,27217920.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:44,0.0,0.0,100.0,0.0,0.0,0.0,1143779328.0,27222016.0,830607360.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:45,0.0,0.532,99.468,0.0,0.0,0.0,1143775232.0,27222016.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:46,0.0,0.500,99.500,0.0,0.0,0.0,1143775232.0,27222016.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:47,0.503,0.0,99.497,0.0,0.0,0.0,1143775232.0,27222016.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:48,0.505,0.0,99.495,0.0,0.0,0.0,1143775232.0,27222016.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:49,0.0,0.0,100.0,0.0,0.0,0.0,1143775232.0,27222016.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:50,0.0,0.0,100.0,0.0,0.0,0.0,1143783424.0,27230208.0,830603264.0,97312768.0,724.0,544.0,0.0,0.0,1.0,0.0,0.0
28-12 13:13:51,0.0,0.0,100.0,0.0,0.0,0.0,1143767040.0,27230208.0,830611456.0,97320960.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:52,0.0,0.0,100.0,0.0,0.0,0.0,1143767040.0,27230208.0,830611456.0,97320960.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:53,0.505,0.505,98.990,0.0,0.0,0.0,1143767040.0,27230208.0,830611456.0,97320960.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:54,0.0,0.0,99.495,0.0,0.0,0.505,1143767040.0,27230208.0,830611456.0,97320960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:55,1.604,0.535,97.861,0.0,0.0,0.0,1143758848.0,27230208.0,830611456.0,97329152.0,210.0,150.0,0.0,0.0,1.0,0.0,0.0
28-12 13:13:56,0.0,0.0,100.0,0.0,0.0,0.0,1143750656.0,27238400.0,830611456.0,97329152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:57,0.588,1.765,97.647,0.0,0.0,0.0,168812544.0,27238400.0,830611456.0,1072267264.0,360.0,310.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:58,0.0,0.505,99.495,0.0,0.0,0.0,168763392.0,27238400.0,830578688.0,1072349184.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:13:59,0.508,0.508,98.985,0.0,0.0,0.0,168755200.0,27238400.0,830578688.0,1072357376.0,1020.0,1126.0,0.0,0.0,1.0,0.0,0.0
28-12 13:14:00,0.0,0.0,100.0,0.0,0.0,0.0,168697856.0,27238400.0,830578688.0,1072414720.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:01,0.0,0.0,99.497,0.0,0.0,0.503,168681472.0,27246592.0,830578688.0,1072422912.0,450.0,270.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:02,0.0,0.0,100.0,0.0,0.0,0.0,168681472.0,27246592.0,830578688.0,1072422912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:03,0.0,0.0,100.0,0.0,0.0,0.0,168673280.0,27246592.0,830578688.0,1072431104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:04,0.0,0.500,99.500,0.0,0.0,0.0,168673280.0,27246592.0,830578688.0,1072431104.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:05,0.0,0.503,99.497,0.0,0.0,0.0,168673280.0,27246592.0,830578688.0,1072431104.0,150.0,90.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:06,0.498,0.498,99.005,0.0,0.0,0.0,168665088.0,27254784.0,830578688.0,1072431104.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:07,0.0,0.505,99.495,0.0,0.0,0.0,168665088.0,27254784.0,830578688.0,1072431104.0,300.0,180.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:08,0.0,0.0,100.0,0.0,0.0,0.0,168665088.0,27254784.0,830578688.0,1072431104.0,330.0,448.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:09,0.500,0.0,99.500,0.0,0.0,0.0,168665088.0,27254784.0,830578688.0,1072431104.0,316.0,196.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:10,0.0,0.503,99.497,0.0,0.0,0.0,168665088.0,27254784.0,830578688.0,1072431104.0,632.0,360.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:11,0.500,0.500,98.500,0.0,0.0,0.500,168656896.0,27258880.0,830582784.0,1072431104.0,300.0,212.0,0.0,0.0,0.0,0.0,0.0
28-12 13:14:12,0.0,0.0,100.0,0.0,0.0,0.0,168656896.0,27258880.0,830582784.0,1072431104.0,300.0,212.0,0.0,0.0,0.0,0.0,0.0
